subject,predicaat,klasse,tekst,match_type,vmm_term,vmm_uri,vmm_definitie
https://data.omgeving.vlaanderen.be/id/concept/csor/parameter/P_1628,verkorteNotatie,Parameter,"Chroom, zeswaardig opgelost",geen,,,
https://data.omgeving.vlaanderen.be/id/concept/csor/parameter/P_708,verkorteNotatie,Parameter,"1,2-Dichloorethaan",geen,,,
https://data.omgeving.vlaanderen.be/id/concept/csor/parameter/P_1380,verkorteNotatie,Parameter,17-alfa-Estradiol,geen,,,
https://data.omgeving.vlaanderen.be/id/concept/csor/parameteraspect/PAS_4347,prefLabel,ParameterAspect,DFy (standaard in lucht): massaconcentratie (Nm³),geen,,,
https://data.omgeving.vlaanderen.be/id/concept/csor/soortwaardebepaling/SWB_28,prefLabel,SoortWaardebepaling,kiem-inhibitie,geen,,,
https://data.omgeving.vlaanderen.be/id/concept/csor/parameter/P_2864,verkorteNotatie,Parameter,Octylfenolen + ethoxylaten,geen,,,
https://data.omgeving.vlaanderen.be/id/concept/csor/parameteraspect/PAS_4981,prefLabel,ParameterAspect,Propeen (standaard in lucht): massaconcentratie (Nm³),geen,,,
https://data.omgeving.vlaanderen.be/id/concept/csor/parameter/P_3208,prefLabel,Parameter,Ammonium in TSP,bevat_vmm_term,tsp,https://vmm.vlaanderen.be/woordenboek/tsp,"Totaal stof. Een mengsel van deeltjes van uiteenlopende samenstelling en afmetingen in de lucht. De deeltjes worden ingedeeld in fracties op basis van hun grootte, namelijk PM10, PM2,5, PM1 en PM0,1."
https://data.omgeving.vlaanderen.be/id/concept/csor/variabele/V_500,prefLabel,Variabele,"1,2,3-Trichloorbenzeen",geen,,,
https://data.omgeving.vlaanderen.be/id/concept/csor/organisatiespecifiekereferentie/OSR_7925,prefLabel,OrganisatieSpecifiekeReferentie,OSR_7925,geen,,,
https://data.omgeving.vlaanderen.be/id/concept/csor/parameter/P_2041,altLabel,Parameter,Perfluoroctadecaanzuur (PFODA),geen,,,
https://data.omgeving.vlaanderen.be/id/concept/csor/organisatiespecifiekereferentie/OSR_5078,prefLabel,OrganisatieSpecifiekeReferentie,OSR_5078,geen,,,
https://data.omgeving.vlaanderen.be/id/concept/csor/parameter/P_4131,altLabel,Parameter,Zuurstof opgelost,geen,,,
https://data.omgeving.vlaanderen.be/id/concept/csor/parameteraspect/PAS_1504,prefLabel,ParameterAspect,tByBz (standaard in water): vracht,geen,,,
https://data.omgeving.vlaanderen.be/id/concept/csor/parameter/P_4203,prefLabel,Parameter,Pentachloorfenol in materiaal,geen,,,
https://data.omgeving.vlaanderen.be/id/concept/csor/parameter/P_2037,verkorteNotatie,Parameter,= PFOAtotaal - PFOA,geen,,,
https://data.omgeving.vlaanderen.be/id/concept/csor/parameteraspect/PAS_8132,prefLabel,ParameterAspect,nHexaan (standaard in vaste deel van de aarde): massaverhouding,geen,,,
https://data.omgeving.vlaanderen.be/id/concept/csor/parameter/P_4413,prefLabel,Parameter,Titaan Eluaat LS0.2 in materiaal,geen,,,
https://data.omgeving.vlaanderen.be/id/concept/csor/parameter/P_470,verkorteNotatie,Parameter,Tin totaal,geen,,,
https://data.omgeving.vlaanderen.be/id/concept/csor/parameteraspect/PAS_6644,prefLabel,ParameterAspect,AEO C16 (standaard in water): vracht per tijd,geen,,,
https://data.omgeving.vlaanderen.be/id/concept/csor/variabele/V_530,prefLabel,Variabele,"2,6-Dichloorfenol",geen,,,
https://data.omgeving.vlaanderen.be/id/concept/csor/organisatiespecifiekereferentie/OSR_1057,prefLabel,OrganisatieSpecifiekeReferentie,OSR_1057,geen,,,
https://data.omgeving.vlaanderen.be/id/concept/csor/parameter/P_1039,verkorteNotatie,Parameter,"2,5-Dimethylfenol",geen,,,
https://data.omgeving.vlaanderen.be/id/concept/csor/parameter/P_4580,verkorteNotatie,Parameter,trans-Permethrin Eluaat LS10,geen,,,
https://data.omgeving.vlaanderen.be/id/concept/csor/organisatiespecifiekereferentie/OSR_3621,prefLabel,OrganisatieSpecifiekeReferentie,OSR_3621,geen,,,
https://data.omgeving.vlaanderen.be/id/concept/csor/parameteraspect/PAS_2459,prefLabel,ParameterAspect,Fenoprop (standaard in water): massaconcentratie,geen,,,
https://data.omgeving.vlaanderen.be/id/concept/csor/organisatiespecifiekereferentie/OSR_8214,prefLabel,OrganisatieSpecifiekeReferentie,OSR_8214,geen,,,
https://data.omgeving.vlaanderen.be/id/concept/csor/parameteraspect/PAS_2504,prefLabel,ParameterAspect,cPertryn (standaard in water): massaconcentratie,geen,,,
https://data.omgeving.vlaanderen.be/id/concept/csor/parameteraspect/PAS_3492,prefLabel,ParameterAspect,4:2 FTS (standaard in water): massaconcentratie,geen,,,
https://data.omgeving.vlaanderen.be/id/concept/csor/parameter/P_2899,altLabel,Parameter,Dioxines+furanen,geen,,,
https://data.omgeving.vlaanderen.be/id/concept/csor/parameter/P_2577,prefLabel,Parameter,Calcium in regen,geen,,,
https://data.omgeving.vlaanderen.be/id/concept/csor/parameteraspect/PAS_5622,prefLabel,ParameterAspect,DOC (organisch opgelost in materiaal): massaconcentratie koolstof,geen,,,
https://data.omgeving.vlaanderen.be/id/concept/csor/parameter/P_1258,altLabel,Parameter,Butylacetaat,geen,,,
https://data.omgeving.vlaanderen.be/id/concept/csor/organisatiespecifiekereferentie/OSR_8375,prefLabel,OrganisatieSpecifiekeReferentie,OSR_8375,geen,,,
https://data.omgeving.vlaanderen.be/id/concept/csor/parameter/P_3552,altLabel,Parameter,Broommethaan Eluaat LS10,geen,,,
https://data.omgeving.vlaanderen.be/id/concept/csor/parameteraspect/PAS_3966,prefLabel,ParameterAspect,12CEa (standaard in lucht): vracht per tijd,geen,,,
https://data.omgeving.vlaanderen.be/id/concept/csor/parameter/P_2249,prefLabel,Parameter,= PFOSAtotaal - PFOSA in biota,geen,,,
https://data.omgeving.vlaanderen.be/id/concept/csor/parameter/P_1032,verkorteNotatie,Parameter,Bromide,geen,,,
https://data.omgeving.vlaanderen.be/id/concept/csor/organisatiespecifiekereferentie/OSR_1754,prefLabel,OrganisatieSpecifiekeReferentie,OSR_1754,geen,,,
https://data.omgeving.vlaanderen.be/id/concept/csor/parameter/P_3847,altLabel,Parameter,Totaal N-ethylperfluoroctaansulfonamide (lin+vert) Eluaat LS10,geen,,,
https://data.omgeving.vlaanderen.be/id/concept/csor/organisatiespecifiekereferentie/OSR_8228,prefLabel,OrganisatieSpecifiekeReferentie,OSR_8228,geen,,,
https://data.omgeving.vlaanderen.be/id/concept/csor/parameter/P_1742,prefLabel,Parameter,Persistente minerale olie in water,geen,,,
https://data.omgeving.vlaanderen.be/id/concept/csor/parameteraspect/PAS_4335,prefLabel,ParameterAspect,Cu (standaard in regen): massa per oppervlakte per tijd,bevat_vmm_term,cu,https://vmm.vlaanderen.be/woordenboek/cu,Koper
https://data.omgeving.vlaanderen.be/id/concept/csor/parameter/P_2289,prefLabel,Parameter,Som van 20 PFAS uit Drinkwater Richtlijn in water,bevat_vmm_term,pfas,https://vmm.vlaanderen.be/woordenboek/pfas,"Poly- en perfluoralkylstoffen zijn chemische stoffen die door de mens zijn gemaakt. Zij komen van nature niet in het milieu voor. Ze worden in vele industriële toepassingen en consumentenproducten gebruikt. Denk aan de teflon anti-aanbaklaag in pannen, cosmetica, textiel, brandblusschuim, schoonmaakmiddelen of smeermiddelen . PFAS kunnen schadelijke effecten hebben op de gezondheid van mensen."
https://data.omgeving.vlaanderen.be/id/concept/csor/parameter/P_4072,altLabel,Parameter,N-methylperfluoroctaan-1-sulfonamide (MePFOSA),geen,,,
https://data.omgeving.vlaanderen.be/id/concept/csor/parameter/P_3120,verkorteNotatie,Parameter,Zink,geen,,,
https://data.omgeving.vlaanderen.be/id/concept/csor/organisatiespecifiekereferentie/OSR_5740,prefLabel,OrganisatieSpecifiekeReferentie,OSR_5740,geen,,,
https://data.omgeving.vlaanderen.be/id/concept/csor/parameter/P_2034,altLabel,Parameter,Perfluoroctaanzuur (PFOA) lineair (nvt),geen,,,
https://data.omgeving.vlaanderen.be/id/concept/csor/parameteraspect/PAS_6873,prefLabel,ParameterAspect,TBUAC (standaard in vaste deel van de aarde): massaverhouding per droge stof,geen,,,
https://data.omgeving.vlaanderen.be/id/concept/csor/organisatiespecifiekereferentie/OSR_6218,prefLabel,OrganisatieSpecifiekeReferentie,OSR_6218,geen,,,
https://data.omgeving.vlaanderen.be/id/concept/csor/parameteraspect/PAS_2693,prefLabel,ParameterAspect,C16ADMBA (standaard in water): vracht,geen,,,
https://data.omgeving.vlaanderen.be/id/concept/csor/parameter/P_3678,altLabel,Parameter,Chloordeen,geen,,,
https://data.omgeving.vlaanderen.be/id/concept/csor/parameteraspect/PAS_6784,prefLabel,ParameterAspect,PCB 118 (standaard in vaste deel van de aarde): massaverhouding,bevat_vmm_term,pcb,https://vmm.vlaanderen.be/woordenboek/pcb,Polychloorbifenylen
https://data.omgeving.vlaanderen.be/id/concept/csor/parameter/P_310,verkorteNotatie,Parameter,Silicaat,geen,,,
https://data.omgeving.vlaanderen.be/id/concept/csor/organisatiespecifiekereferentie/OSR_7012,prefLabel,OrganisatieSpecifiekeReferentie,OSR_7012,geen,,,
https://data.omgeving.vlaanderen.be/id/concept/csor/organisatiespecifiekereferentie/OSR_3827,prefLabel,OrganisatieSpecifiekeReferentie,OSR_3827,geen,,,
https://data.omgeving.vlaanderen.be/id/concept/csor/parameter/P_2628,verkorteNotatie,Parameter,Cyfluthrin,geen,,,
https://data.omgeving.vlaanderen.be/id/concept/csor/parameteraspect/PAS_3940,prefLabel,ParameterAspect,123678HCdBFur (standaard in bulk depositie (precip)): percentage,bevat_vmm_term,bulk,https://vmm.vlaanderen.be/woordenboek/bulk,"Verzamelnaam voor goederen die niet per stuk worden verpakt en geladen. Ze worden los in het ruim van een schip, vrachtwagen of wagon gestort. Wanneer de producten niet vloeibaar zijn gaat het om droge bulk."
https://data.omgeving.vlaanderen.be/id/concept/csor/parameter/P_2878,altLabel,Parameter,"3,3',4,4',5-Pentachloorbifenyl (PCB126)",geen,,,
https://data.omgeving.vlaanderen.be/id/concept/csor/parameter/P_2516,prefLabel,Parameter,Benzo(a)pyreen in TSP,bevat_vmm_term,tsp,https://vmm.vlaanderen.be/woordenboek/tsp,"Totaal stof. Een mengsel van deeltjes van uiteenlopende samenstelling en afmetingen in de lucht. De deeltjes worden ingedeeld in fracties op basis van hun grootte, namelijk PM10, PM2,5, PM1 en PM0,1."
https://data.omgeving.vlaanderen.be/id/concept/csor/organisatiespecifiekereferentie/OSR_2701,prefLabel,OrganisatieSpecifiekeReferentie,OSR_2701,geen,,,
https://data.omgeving.vlaanderen.be/id/concept/csor/parameter/P_182,altLabel,Parameter,Octabroomdifenylether,geen,,,
https://data.omgeving.vlaanderen.be/id/concept/csor/organisatiespecifiekereferentie/OSR_971,prefLabel,OrganisatieSpecifiekeReferentie,OSR_971,geen,,,
https://data.omgeving.vlaanderen.be/id/concept/csor/parameter/P_305,verkorteNotatie,Parameter,Alkylfenolethoxylaat C6,geen,,,
https://data.omgeving.vlaanderen.be/id/concept/csor/parameter/P_841,altLabel,Parameter,Trichloorfon,geen,,,
https://data.omgeving.vlaanderen.be/id/concept/csor/parameter/P_122,prefLabel,Parameter,Diclofenac in water,geen,,,
https://data.omgeving.vlaanderen.be/id/concept/csor/parameter/P_3749,altLabel,Parameter,DDD+DDE+DDT,geen,,,
https://data.omgeving.vlaanderen.be/id/concept/csor/organisatiespecifiekereferentie/OSR_2871,prefLabel,OrganisatieSpecifiekeReferentie,OSR_2871,geen,,,
https://data.omgeving.vlaanderen.be/id/concept/csor/parameter/P_3033,altLabel,Parameter,Propyn,geen,,,
https://data.omgeving.vlaanderen.be/id/concept/csor/organisatiespecifiekereferentie/OSR_3805,prefLabel,OrganisatieSpecifiekeReferentie,OSR_3805,geen,,,
https://data.omgeving.vlaanderen.be/id/concept/csor/organisatiespecifiekereferentie/OSR_7904,prefLabel,OrganisatieSpecifiekeReferentie,OSR_7904,geen,,,
https://data.omgeving.vlaanderen.be/id/concept/csor/parameteraspect/PAS_7174,prefLabel,ParameterAspect,ADEIdrin (standaard in vaste deel van de aarde): massaverhouding per droge stof,geen,,,
https://data.omgeving.vlaanderen.be/id/concept/csor/parameter/P_1958,prefLabel,Parameter,Samarium multi opgelost in water,geen,,,
https://data.omgeving.vlaanderen.be/id/concept/csor/parameter/P_507,verkorteNotatie,Parameter,Styreen,geen,,,
https://data.omgeving.vlaanderen.be/id/concept/csor/organisatiespecifiekereferentie/OSR_1782,prefLabel,OrganisatieSpecifiekeReferentie,OSR_1782,geen,,,
https://data.omgeving.vlaanderen.be/id/concept/csor/organisatiespecifiekereferentie/OSR_1201,prefLabel,OrganisatieSpecifiekeReferentie,OSR_1201,geen,,,
https://data.omgeving.vlaanderen.be/id/concept/csor/organisatiespecifiekereferentie/OSR_8288,prefLabel,OrganisatieSpecifiekeReferentie,OSR_8288,geen,,,
https://data.omgeving.vlaanderen.be/id/concept/csor/parameteraspect/PAS_6730,prefLabel,ParameterAspect,Mo o (opgelost in water): vracht per tijd,geen,,,
https://data.omgeving.vlaanderen.be/id/concept/csor/organisatiespecifiekereferentie/OSR_312,prefLabel,OrganisatieSpecifiekeReferentie,OSR_312,geen,,,
https://data.omgeving.vlaanderen.be/id/concept/csor/parameter/P_2777,prefLabel,Parameter,Magnesium in bulk depositie (precip),bevat_vmm_term,bulk,https://vmm.vlaanderen.be/woordenboek/bulk,"Verzamelnaam voor goederen die niet per stuk worden verpakt en geladen. Ze worden los in het ruim van een schip, vrachtwagen of wagon gestort. Wanneer de producten niet vloeibaar zijn gaat het om droge bulk."
https://data.omgeving.vlaanderen.be/id/concept/csor/parameter/P_480,altLabel,Parameter,Zilver opgelost,geen,,,
https://data.omgeving.vlaanderen.be/id/concept/csor/parameter/P_2725,verkorteNotatie,Parameter,Heptanaldehyde,geen,,,
https://data.omgeving.vlaanderen.be/id/concept/csor/organisatiespecifiekereferentie/OSR_2422,prefLabel,OrganisatieSpecifiekeReferentie,OSR_2422,geen,,,
https://data.omgeving.vlaanderen.be/id/concept/csor/parameter/P_628,prefLabel,Parameter,"1,1-Dichloorethaan in water",geen,,,
https://data.omgeving.vlaanderen.be/id/concept/csor/parameter/P_555,altLabel,Parameter,epsilon-Hexachloorcyclohexaan,geen,,,
https://data.omgeving.vlaanderen.be/id/concept/csor/parameteraspect/PAS_2598,prefLabel,ParameterAspect,PFOSA (standaard in water): vracht,geen,,,
https://data.omgeving.vlaanderen.be/id/concept/csor/organisatiespecifiekereferentie/OSR_2836,prefLabel,OrganisatieSpecifiekeReferentie,OSR_2836,geen,,,
https://data.omgeving.vlaanderen.be/id/concept/csor/parameteraspect/PAS_2565,prefLabel,ParameterAspect,PFHxA (standaard in water): massaconcentratie,geen,,,
https://data.omgeving.vlaanderen.be/id/concept/csor/organisatiespecifiekereferentie/OSR_887,prefLabel,OrganisatieSpecifiekeReferentie,OSR_887,geen,,,
https://data.omgeving.vlaanderen.be/id/concept/csor/parameteraspect/PAS_6977,prefLabel,ParameterAspect,Cd LS10 (Eluaat LS10 in vaste deel van de aarde): massaverhouding,geen,,,
https://data.omgeving.vlaanderen.be/id/concept/csor/organisatiespecifiekereferentie/OSR_2798,prefLabel,OrganisatieSpecifiekeReferentie,OSR_2798,geen,,,
https://data.omgeving.vlaanderen.be/id/concept/csor/organisatiespecifiekereferentie/OSR_2240,prefLabel,OrganisatieSpecifiekeReferentie,OSR_2240,geen,,,
https://data.omgeving.vlaanderen.be/id/concept/csor/organisatiespecifiekereferentie/OSR_8377,prefLabel,OrganisatieSpecifiekeReferentie,OSR_8377,geen,,,
https://data.omgeving.vlaanderen.be/id/concept/csor/organisatiespecifiekereferentie/OSR_8359,prefLabel,OrganisatieSpecifiekeReferentie,OSR_8359,geen,,,
https://data.omgeving.vlaanderen.be/id/concept/csor/parameteraspect/PAS_5263,prefLabel,ParameterAspect,pEyTol (standaard in lucht): massaconcentratie (Nm³),geen,,,
https://data.omgeving.vlaanderen.be/id/concept/csor/organisatiespecifiekereferentie/OSR_5518,prefLabel,OrganisatieSpecifiekeReferentie,OSR_5518,geen,,,
https://data.omgeving.vlaanderen.be/id/concept/csor/kwantificeerbaaraspect/KWA_98,prefLabel,KwantificeerbaarAspect,zuurequivalenten per oppervlakte,geen,,,
https://data.omgeving.vlaanderen.be/id/concept/csor/parameteraspect/PAS_6955,prefLabel,ParameterAspect,Ag (standaard in vaste deel van de aarde): massaverhouding per droge stof,geen,,,
https://data.omgeving.vlaanderen.be/id/concept/csor/parameter/P_3038,altLabel,Parameter,Pyreen,geen,,,
https://data.omgeving.vlaanderen.be/id/concept/csor/parameter/P_1924,verkorteNotatie,Parameter,Erbium multi opgelost,geen,,,
https://data.omgeving.vlaanderen.be/id/concept/csor/parameteraspect/PAS_474,prefLabel,ParameterAspect,ompXyl (standaard in water): vracht,geen,,,
https://data.omgeving.vlaanderen.be/id/concept/csor/parameter/P_4363,altLabel,Parameter,tert-Butylacetaat,geen,,,
https://data.omgeving.vlaanderen.be/id/concept/csor/variabele/V_673,prefLabel,Variabele,3-Methylfenol,geen,,,
https://data.omgeving.vlaanderen.be/id/concept/csor/parameter/P_2656,verkorteNotatie,Parameter,N-ethylperfluoroctaan-1-sulfonamide (EtPFOSA),geen,,,
https://data.omgeving.vlaanderen.be/id/concept/csor/parameter/P_1983,verkorteNotatie,Parameter,Chloride MUC project,geen,,,
https://data.omgeving.vlaanderen.be/id/concept/csor/organisatiespecifiekereferentie/OSR_6425,prefLabel,OrganisatieSpecifiekeReferentie,OSR_6425,geen,,,
https://data.omgeving.vlaanderen.be/id/concept/csor/organisatiespecifiekereferentie/OSR_2738,prefLabel,OrganisatieSpecifiekeReferentie,OSR_2738,geen,,,
https://data.omgeving.vlaanderen.be/id/concept/csor/organisatiespecifiekereferentie/OSR_4167,prefLabel,OrganisatieSpecifiekeReferentie,OSR_4167,geen,,,
https://data.omgeving.vlaanderen.be/id/concept/csor/variabele/V_275,prefLabel,Variabele,2-Chlooraniline,geen,,,
https://data.omgeving.vlaanderen.be/id/concept/csor/parameter/P_2028,prefLabel,Parameter,Pseudokirchneriella subcapitata 72h na Zahn Wellens in water,geen,,,
https://data.omgeving.vlaanderen.be/id/concept/csor/organisatiespecifiekereferentie/OSR_7896,prefLabel,OrganisatieSpecifiekeReferentie,OSR_7896,geen,,,
https://data.omgeving.vlaanderen.be/id/concept/csor/variabele/V_1031,prefLabel,Variabele,Ditetradecyldimethylammonium,geen,,,
https://data.omgeving.vlaanderen.be/id/concept/csor/parameteraspect/PAS_6808,prefLabel,ParameterAspect,cPertryn (standaard in vaste deel van de aarde): massaverhouding per droge stof,geen,,,
https://data.omgeving.vlaanderen.be/id/concept/csor/parameter/P_439,prefLabel,Parameter,Kwik in water,geen,,,
https://data.omgeving.vlaanderen.be/id/concept/csor/parameter/P_2925,prefLabel,Parameter,Perfluor-4-ethylcyclohexaansulfonzuur (PFECHS) in TSP,bevat_vmm_term,tsp,https://vmm.vlaanderen.be/woordenboek/tsp,"Totaal stof. Een mengsel van deeltjes van uiteenlopende samenstelling en afmetingen in de lucht. De deeltjes worden ingedeeld in fracties op basis van hun grootte, namelijk PM10, PM2,5, PM1 en PM0,1."
https://data.omgeving.vlaanderen.be/id/concept/csor/organisatiespecifiekereferentie/OSR_8309,prefLabel,OrganisatieSpecifiekeReferentie,OSR_8309,geen,,,
https://data.omgeving.vlaanderen.be/id/concept/csor/parameter/P_2013,verkorteNotatie,Parameter,Alkylethoxylaat C11,geen,,,
https://data.omgeving.vlaanderen.be/id/concept/csor/parameteraspect/PAS_1282,prefLabel,ParameterAspect,14CBz (standaard in water): vracht,geen,,,
https://data.omgeving.vlaanderen.be/id/concept/csor/parameter/P_3383,prefLabel,Parameter,2-Ethylfenol in materiaal,geen,,,
https://data.omgeving.vlaanderen.be/id/concept/csor/parameter/P_3106,verkorteNotatie,Parameter,Vanadium,geen,,,
https://data.omgeving.vlaanderen.be/id/concept/csor/parameter/P_3920,prefLabel,Parameter,Bicarbonaat in vaste deel van de aarde,geen,,,
https://data.omgeving.vlaanderen.be/id/concept/csor/parameteraspect/PAS_6993,prefLabel,ParameterAspect,Ni LS10 (Eluaat LS10 in vaste deel van de aarde): massaverhouding per droge stof,geen,,,
